millis,arduinoId,temp,humidity,pressure,uva,uvb,uvIndex
71131454,2,25.22,40.39,101.66,7.97,36.68,0.05
71192487,2,25.08,39.89,101.67,4.58,34.94,0.05
71253520,2,25.17,39.40,101.67,1.60,33.13,0.04
71314553,2,25.31,39.17,101.66,11.43,37.83,0.06
71375586,2,25.41,40.09,101.66,7.85,37.11,0.05
71436619,2,25.53,39.44,101.66,-0.26,31.89,0.04
71497652,2,25.59,38.63,101.66,1.29,34.58,0.05
71558685,2,25.68,38.53,101.65,4.13,35.63,0.05
71619718,2,25.75,38.86,101.66,10.98,38.52,0.06
71680763,2,25.86,39.61,101.66,5.83,33.92,0.05
71741796,2,26.06,39.02,101.66,-1.69,29.77,0.04
71802829,2,26.06,38.04,101.65,8.51,37.59,0.05
71863862,2,25.95,38.95,101.66,11.85,32.60,0.05
71924895,2,25.90,40.26,101.65,4.28,31.23,0.04
71985928,2,25.99,38.88,101.65,8.64,28.43,0.04
72046960,2,25.82,39.91,101.65,6.37,28.26,0.04
72107993,2,25.57,39.45,101.65,12.86,37.95,0.06
72169026,2,25.66,39.41,101.65,11.17,34.50,0.05
72230059,2,25.84,39.46,101.65,9.90,35.33,0.05
72291092,2,25.92,38.94,101.65,8.65,34.78,0.05
72352128,2,26.02,38.86,101.64,-3.57,27.34,0.03
72413161,2,26.08,37.21,101.64,0.07,26.06,0.03
72474194,2,26.23,38.12,101.64,3.50,31.18,0.04
72535244,2,26.35,37.84,101.64,9.04,32.52,0.05
72596277,2,26.23,38.61,101.64,9.33,31.88,0.05
72657310,2,26.15,38.72,101.63,10.19,31.12,0.05
72718343,2,26.02,38.85,101.64,9.19,29.12,0.04
72779376,2,25.93,38.85,101.63,7.60,26.05,0.04
72840409,2,25.79,39.27,101.63,7.13,24.55,0.04
72901442,2,25.79,39.57,101.64,9.11,26.36,0.04
72962478,2,25.68,39.66,101.64,4.66,20.05,0.03
73023511,2,25.61,39.90,101.64,1.88,16.00,0.02
73084544,2,25.51,39.87,101.63,1.22,15.52,0.02
73145577,2,25.42,39.64,101.63,0.69,15.02,0.02
73206610,2,25.35,39.73,101.63,-1.17,14.78,0.02
73267643,2,25.24,39.40,101.63,-2.15,12.97,0.02
73328676,2,25.19,39.21,101.63,0.73,17.40,0.02
73389708,2,25.17,39.11,101.63,-0.39,14.83,0.02
73450741,2,25.11,39.43,101.63,3.49,20.26,0.03
73511774,2,25.11,39.44,101.63,6.96,26.76,0.04
73572807,2,25.20,39.32,101.64,5.98,25.95,0.04
73633843,2,25.35,39.28,101.63,4.87,28.73,0.04
73694876,2,25.48,38.39,101.64,2.67,27.97,0.04
millis,arduinoId,temp,humidity,pressure,uva,uvb,uvIndex
15793,2,20.51,48.70,76.15,5.38,19.47,0.03
79163,2,20.60,48.29,101.57,4.38,19.47,0.03
142653,2,20.82,47.99,101.57,3.26,17.90,0.03
206150,2,21.11,47.48,101.57,3.38,18.47,0.03
269645,2,21.51,46.79,101.57,6.14,22.33,0.03
333037,2,21.65,46.26,101.56,8.02,23.76,0.04
396430,2,21.82,46.02,101.57,7.57,23.45,0.04
460157,2,21.89,45.57,101.56,7.57,22.45,0.03
523628,2,22.04,45.28,101.56,8.90,24.19,0.04
587133,2,22.04,45.16,101.57,9.23,24.93,0.04
650618,2,22.20,45.01,101.57,9.33,25.31,0.04
714037,2,22.27,44.82,101.57,8.88,24.00,0.04
777508,2,22.31,44.79,101.57,7.43,20.69,0.03
841022,2,22.33,44.78,101.57,7.31,22.12,0.03
904501,2,22.25,44.66,101.56,7.53,22.07,0.03
967896,2,22.22,44.70,101.56,5.31,19.12,0.03
1031390,2,22.36,44.68,101.56,5.53,18.07,0.03
1094785,2,22.33,44.26,101.56,5.53,19.07,0.03
1158179,2,22.38,44.04,101.56,3.20,16.33,0.02
1221674,2,22.31,43.61,101.56,4.20,17.33,0.03
1285079,2,22.40,43.20,101.56,5.20,19.33,0.03
1348463,2,22.51,43.01,101.55,4.65,17.64,0.03
1411852,2,22.53,42.85,101.56,5.10,17.95,0.03
1475245,2,22.49,42.43,101.56,7.10,20.95,0.03
1538643,2,22.45,42.53,101.56,3.55,17.26,0.02
1602034,2,22.53,42.61,101.55,5.88,20.00,0.03
1665433,2,22.62,42.51,101.56,7.10,21.95,0.03
1728926,2,22.66,42.41,101.56,8.10,22.95,0.04
1792321,2,22.58,42.19,101.55,5.88,20.00,0.03
1855709,2,22.47,42.17,101.56,4.55,18.26,0.03
1919108,2,22.45,42.10,101.56,6.10,19.95,0.03
1982497,2,22.49,42.17,101.56,4.43,17.69,0.03
2045997,2,22.45,41.97,101.56,4.98,18.38,0.03
2109490,2,22.47,42.10,101.56,4.65,17.64,0.03
2172884,2,22.51,41.98,101.56,4.65,17.64,0.03
2236278,2,22.56,41.88,101.56,3.10,14.95,0.02
2299679,2,22.58,42.07,101.56,4.10,17.95,0.03
2363175,2,22.51,42.00,101.55,5.10,17.95,0.03
2426663,2,22.56,42.00,101.55,4.10,17.95,0.03
2490159,2,22.56,41.98,101.55,4.43,17.69,0.03
2553657,2,22.49,41.81,101.55,6.98,20.38,0.03
2617154,2,22.45,42.05,101.55,5.31,19.12,0.03
2680545,2,22.47,42.21,101.55,5.86,19.81,0.03
2744040,2,22.42,42.32,101.54,7.41,21.50,0.03
2807643,2,22.45,42.40,101.54,6.41,19.50,0.03
2870954,2,22.47,42.82,101.55,6.96,20.19,0.03
2934535,2,22.36,42.84,101.55,3.41,15.50,0.02
2998025,2,22.31,42.84,101.54,4.96,17.19,0.03
3061480,2,22.22,42.77,101.55,3.96,16.19,0.02
3125013,2,22.11,42.84,101.55,6.51,19.88,0.03
3188509,2,22.18,42.87,101.54,5.51,17.88,0.03
3252314,2,22.33,42.67,101.55,5.84,18.62,0.03
3315809,2,22.29,42.63,101.55,3.84,16.62,0.02
3379347,2,22.24,42.74,101.55,4.06,16.57,0.02
3442700,2,22.15,42.49,101.55,4.39,17.31,0.03
3506194,2,22.11,42.75,101.55,3.39,15.31,0.02
3569606,2,22.16,42.74,101.55,2.39,14.31,0.02
3633086,2,22.18,42.69,101.55,5.94,19.00,0.03
3696623,2,22.25,42.68,101.55,3.39,15.31,0.02
3760072,2,22.27,42.62,101.54,3.39,15.31,0.02
3823578,2,22.16,42.67,101.54,5.06,17.57,0.03
3887071,2,22.07,42.98,101.55,6.06,18.57,0.02
3950577,2,22.16,42.97,101.54,3.18,16.14,0.02
4014061,2,22.20,42.84,101.54,2.96,15.19,0.02
4077562,2,22.15,42.97,101.54,6.51,19.88,0.03
4141257,2,22.15,42.92,101.55,4.29,16.93,0.03
4204751,2,22.16,43.05,101.55,6.84,19.62,0.03
4268143,2,22.20,43.15,101.55,4.84,17.62,0.03
4331641,2,22.25,43.09,101.55,7.39,20.31,0.03
4395016,2,22.29,43.02,101.55,2.84,14.62,0.02
4458440,2,22.18,43.08,101.55,6.06,18.57,0.03
4521921,2,22.22,43.02,101.55,3.51,15.88,0.02
4585425,2,22.22,42.72,101.55,1.96,14.19,0.02
4648922,2,22.22,42.57,101.55,3.96,16.19,0.02
4712473,2,22.25,42.62,101.54,4.96,18.19,0.03
4775922,2,22.15,42.72,101.54,3.41,15.50,0.02
4839507,2,22.07,42.93,101.54,5.63,18.45,0.03
4902830,2,22.18,42.95,101.54,4.96,18.19,0.03
4966183,2,22.16,43.01,101.54,6.51,18.88,0.03
5029513,2,22.13,43.08,101.54,5.51,18.88,0.03
5092972,2,22.09,43.26,101.53,3.84,16.62,0.02
5156364,2,22.18,43.30,101.54,6.39,18.31,0.03
5219776,2,22.05,43.51,101.54,5.39,17.31,0.03
5283153,2,21.93,43.73,101.54,6.94,20.00,0.03
5346649,2,21.91,43.87,101.54,4.94,18.00,0.03
5410142,2,21.82,44.10,101.54,4.94,16.00,0.02
5473642,2,21.82,44.21,101.53,4.27,15.74,0.02
5537238,2,21.91,44.15,101.54,6.82,18.43,0.03
5600842,2,21.84,44.28,101.54,3.82,15.43,0.02
5664334,2,21.76,44.43,101.54,7.37,19.12,0.03
5727830,2,21.76,44.51,101.53,8.92,21.81,0.03
5791326,2,21.76,44.36,101.53,5.37,17.12,0.03
5854820,2,21.74,44.50,101.53,5.37,18.12,0.03
5918212,2,21.82,44.44,101.53,5.04,16.38,0.02
5981605,2,21.76,44.36,101.53,2.82,14.43,0.02
6044998,2,21.76,44.29,101.53,6.04,18.38,0.03
6108404,2,21.76,44.16,101.52,4.49,15.69,0.02
6171890,2,21.78,44.18,101.52,2.94,14.00,0.02
6235330,2,21.85,43.88,101.52,3.39,14.31,0.03
6298777,2,21.87,43.77,101.52,4.06,15.57,0.02
6362176,2,21.85,43.72,101.52,5.06,17.57,0.03
6425668,2,21.87,43.60,101.51,3.51,14.88,0.02
6489063,2,21.91,43.67,101.51,6.06,18.57,0.03
6552556,2,21.91,43.62,101.51,7.06,19.57,0.03
6616051,2,21.89,43.34,101.51,4.84,16.62,0.03
6679447,2,21.98,43.37,101.51,3.51,15.88,0.02
6743147,2,21.96,43.20,101.51,4.18,17.14,0.03
6806539,2,22.05,43.16,101.51,2.63,14.45,0.02
6869934,2,21.98,43.02,101.51,2.08,13.76,0.02
6935010,2,21.89,43.01,101.51,3.18,15.14,0.02
6998564,2,21.91,43.17,101.50,6.51,19.88,0.03
7062058,2,21.91,43.34,101.50,4.06,16.57,0.02
7125564,2,21.96,43.40,101.50,3.06,15.57,0.02
7189060,2,22.09,43.37,101.50,3.94,16.00,0.02
7252675,2,22.11,43.32,101.50,4.16,14.95,0.02
7316255,2,22.11,43.22,101.51,1.94,13.00,0.02
7379745,2,22.02,43.21,101.51,2.94,14.00,0.02
7443237,2,21.96,43.29,101.51,3.94,15.00,0.02
7506844,2,22.04,43.27,101.50,3.61,15.26,0.02
7570332,2,21.94,43.35,101.50,4.61,16.26,0.02
7633829,2,21.96,43.19,101.50,3.06,14.57,0.02
7697325,2,21.96,43.17,101.50,1.06,12.57,0.02
7760820,2,21.93,43.42,101.50,2.73,14.83,0.02
7824323,2,21.85,43.42,101.50,1.18,13.14,0.02
7887818,2,21.87,43.51,101.49,0.63,12.45,0.02
7951307,2,21.89,43.47,101.49,3.63,15.45,0.02
8014804,2,21.94,43.51,101.49,1.75,13.02,0.02
8078216,2,21.89,43.48,101.49,3.08,15.76,0.02
8141695,2,21.94,43.66,101.50,2.75,15.02,0.02
8205195,2,21.94,43.65,101.50,3.08,15.76,0.02
8268681,2,21.93,43.70,101.50,1.08,13.76,0.02
8332079,2,22.11,43.72,101.50,0.08,11.76,0.02
8395623,2,22.09,43.62,101.49,2.63,15.45,0.02
8459075,2,22.09,43.67,101.49,1.63,14.45,0.02
8522465,2,21.98,43.80,101.49,3.63,15.45,0.02
8585962,2,21.96,43.76,101.49,3.18,15.14,0.02
8649457,2,21.87,43.98,101.49,2.73,15.83,0.02
8712953,2,21.87,44.21,101.50,4.06,16.57,0.02
8776344,2,21.96,44.15,101.50,2.06,14.57,0.02
8839846,2,21.87,44.17,101.50,4.06,16.57,0.02
8903333,2,21.84,44.32,101.50,3.06,14.57,0.02
8966835,2,21.80,44.36,101.49,1.73,13.83,0.02
9030325,2,21.87,44.43,101.50,2.73,14.83,0.02
9093729,2,21.96,44.33,101.49,1.51,13.88,0.02
9157212,2,21.94,44.20,101.49,0.63,11.45,0.02
9220913,2,21.98,44.19,101.49,-0.25,11.02,0.01
9284309,2,21.94,44.03,101.49,-0.80,10.33,0.01
9347805,2,21.91,44.07,101.49,1.20,12.33,0.02
9411300,2,21.87,44.32,101.49,2.20,15.33,0.02
9474797,2,22.00,44.20,101.49,2.20,15.33,0.02
9538298,2,21.94,44.21,101.48,1.75,14.02,0.02
9601702,2,21.98,44.27,101.48,4.30,16.71,0.02
9665179,2,22.00,44.35,101.48,4.18,18.14,0.03
9728676,2,22.02,44.41,101.47,2.85,15.40,0.02
9792172,2,22.07,44.36,101.47,4.18,16.14,0.02
9855564,2,21.98,44.41,101.47,3.18,15.14,0.02
9919071,2,22.04,44.40,101.47,5.06,17.57,0.03
9982558,2,22.15,44.52,101.47,4.61,17.26,0.03
10046054,2,22.13,44.39,101.46,3.61,15.26,0.02
10109548,2,22.16,44.56,101.47,2.61,15.26,0.02
10173043,2,22.15,44.55,101.46,2.94,15.00,0.02
10236540,2,22.16,44.55,101.46,4.16,15.95,0.02
10300034,2,21.98,44.66,101.46,3.16,13.95,0.02
10363463,2,21.96,44.71,101.46,3.49,14.69,0.02
10426923,2,21.91,44.79,101.46,3.49,15.69,0.02
10490425,2,21.94,44.69,101.45,2.49,13.69,0.02
10553920,2,21.89,44.83,101.46,3.49,14.69,0.02
10617311,2,21.89,45.00,101.46,0.94,12.00,0.02
10680806,2,21.96,44.98,101.45,3.16,13.95,0.02
10744197,2,22.00,44.94,101.45,1.39,11.31,0.02
10807592,2,22.05,44.81,101.45,4.94,17.00,0.03
10870985,2,22.11,44.68,101.45,2.39,13.31,0.02
10934689,2,22.13,44.76,101.45,3.94,16.00,0.02
10998100,2,22.16,44.83,101.45,2.61,14.26,0.02
11061578,2,22.15,44.71,101.45,5.94,18.00,0.03
11125277,2,22.02,44.90,101.45,2.61,14.26,0.02
11188675,2,22.09,45.07,101.44,1.39,12.31,0.02
11252062,2,22.09,44.93,101.43,3.61,15.26,0.02
11315565,2,22.07,45.11,101.43,2.94,15.00,0.02
11378951,2,22.11,45.20,101.43,2.27,13.74,0.02
11442345,2,22.18,45.50,101.43,2.82,14.43,0.02
11505742,2,22.20,45.63,101.43,4.04,15.38,0.02
11569169,2,22.25,45.98,101.43,1.82,13.43,0.02
11632628,2,22.25,45.97,101.43,3.49,14.69,0.02
11696123,2,22.20,45.50,101.43,2.94,14.00,0.02
11759621,2,22.18,45.33,101.43,1.39,12.31,0.02
11823113,2,22.29,45.37,101.43,2.39,14.31,0.02
11886564,2,22.25,45.21,101.43,2.39,13.31,0.02
11950009,2,22.24,45.26,101.42,1.39,13.31,0.02
12013497,2,22.29,45.12,101.43,2.94,15.00,0.02
12076996,2,22.27,45.18,101.42,3.94,16.00,0.02
12140594,2,22.16,45.26,101.43,4.16,15.95,0.02
12203987,2,22.27,45.21,101.42,2.94,15.00,0.02
12267301,2,22.31,45.11,101.42,2.61,14.26,0.02
12330777,2,22.16,45.23,101.42,2.06,13.57,0.02
12394269,2,22.20,45.23,101.42,0.51,11.88,0.02
12457765,2,22.24,45.23,101.41,2.51,13.88,0.02
12521363,2,22.36,45.04,101.42,2.18,13.14,0.02
12584776,2,22.29,44.90,101.41,-0.37,11.45,0.01
12648257,2,22.22,44.96,101.41,1.63,14.45,0.02
12711746,2,22.25,45.22,101.41,1.63,14.45,0.02
12775143,2,22.29,45.19,101.41,1.96,13.19,0.02
12838637,2,22.29,45.05,101.41,4.51,16.88,0.02
12902135,2,22.42,44.80,101.41,4.51,16.88,0.03
12965525,2,22.38,44.81,101.41,4.73,16.83,0.03
13029021,2,22.40,44.76,101.42,4.06,16.57,0.02
13092418,2,22.40,44.90,101.41,4.06,16.57,0.02
13156017,2,22.33,45.06,101.41,0.51,12.88,0.02
13219511,2,22.45,44.91,101.41,1.51,13.88,0.02
13282902,2,22.33,44.68,101.41,2.06,14.57,0.02
13346400,2,22.33,44.54,101.41,3.39,15.31,0.02
13409895,2,22.27,44.65,101.40,1.39,13.31,0.02
13473287,2,22.29,44.75,101.39,2.94,16.74,0.02
13536680,2,22.42,44.73,101.40,4.82,16.43,0.02
13600179,2,22.45,44.91,101.40,3.27,16.48,0.03
13663568,2,22.44,44.97,101.40,4.37,17.12,0.03
13726963,2,22.47,45.03,101.40,0.82,10.43,0.01
13790458,2,22.35,44.89,101.40,1.82,13.43,0.02
13853960,2,22.42,44.86,101.40,4.04,16.38,0.02
13917494,2,22.36,44.79,101.40,1.49,12.69,0.02
13980951,2,22.33,44.92,101.40,1.82,13.43,0.02
14044354,2,22.45,44.94,101.39,2.49,13.69,0.02
14107735,2,22.42,44.64,101.39,5.37,17.12,0.02
14171227,2,22.35,44.69,101.39,4.37,17.12,0.03
14234727,2,22.35,44.58,101.39,3.92,15.81,0.02
14298331,2,22.44,44.44,101.39,4.25,15.55,0.02
14361867,2,22.36,44.51,101.38,3.47,14.50,0.02
14425420,2,22.49,44.39,101.39,1.25,11.55,0.02
14488916,2,22.55,44.22,101.38,4.80,16.24,0.02
14552318,2,22.49,44.29,101.38,1.80,12.24,0.02
14615813,2,22.51,44.05,101.38,4.35,14.93,0.02
14679199,2,22.45,44.13,101.38,3.35,13.93,0.02
14742589,2,22.53,44.02,101.38,3.35,14.93,0.02
14806087,2,22.49,43.96,101.38,3.35,14.93,0.02
14869491,2,22.47,44.07,101.38,4.35,14.93,0.02
14933087,2,22.53,44.13,101.38,4.35,15.93,0.02
14996576,2,22.55,44.06,101.37,4.35,15.93,0.02
15060070,2,22.62,43.98,101.37,4.35,14.93,0.02
15123517,2,22.53,44.18,101.37,3.35,12.93,0.02
15187065,2,22.44,44.42,101.37,3.68,13.67,0.02
15250665,2,22.53,44.41,101.37,2.68,13.67,0.02
15314162,2,22.38,44.48,101.37,2.35,11.93,0.02
15377552,2,22.27,44.75,101.37,3.80,15.24,0.02
15441047,2,22.18,44.74,101.37,5.47,16.50,0.03
15504862,2,22.22,44.87,101.37,5.25,17.55,0.03
15568366,2,22.27,44.86,101.36,5.25,16.55,0.03
15631837,2,22.24,44.87,101.36,5.25,16.55,0.03
15695400,2,22.36,44.91,101.36,5.80,18.24,0.03
15758888,2,22.33,44.82,101.36,4.80,16.24,0.02
15822430,2,22.29,44.99,101.36,5.13,15.98,0.02
15885858,2,22.31,45.00,101.36,4.13,14.98,0.02
15949324,2,22.33,44.99,101.36,6.68,17.67,0.03
16012816,2,22.29,45.17,101.36,3.68,14.67,0.02
16076215,2,22.27,45.24,101.36,5.23,16.36,0.03
16139699,2,22.29,45.17,101.35,5.23,16.36,0.03
16203120,2,22.29,45.17,101.34,5.23,16.36,0.03
16266603,2,22.29,45.22,101.34,5.23,15.36,0.02
16330194,2,22.24,45.16,101.34,1.68,11.67,0.02
16393683,2,22.22,45.31,101.34,5.23,16.36,0.03
16457181,2,22.25,45.29,101.34,4.78,16.05,0.02
16520676,2,22.22,45.30,101.34,3.78,14.05,0.02
16584276,2,22.18,45.53,101.34,4.78,15.05,0.02
16647773,2,22.11,45.70,101.34,3.78,14.05,0.02
16711276,2,22.18,45.74,101.34,3.78,14.05,0.02
16774757,2,22.09,45.88,101.34,2.78,13.05,0.02
16838177,2,22.16,45.95,101.35,2.78,13.05,0.02
16901644,2,22.11,46.04,101.35,1.56,11.10,0.02
16965148,2,22.15,46.14,101.35,3.78,13.05,0.02
17028641,2,22.22,46.11,101.35,3.78,13.05,0.02
17092035,2,22.20,46.20,101.34,2.78,13.05,0.02
17155425,2,22.24,46.16,101.34,3.78,14.05,0.02
17218929,2,22.22,46.20,101.35,2.78,13.05,0.02
17282434,2,22.18,46.18,101.34,2.78,13.05,0.02
17345926,2,22.25,46.28,101.34,2.78,13.05,0.02
17409412,2,22.13,46.32,101.34,3.78,14.05,0.02
17472810,2,22.11,46.28,101.34,3.78,14.05,0.02
17536304,2,22.07,46.38,101.34,4.78,16.05,0.02
17599795,2,22.05,46.55,101.34,3.23,13.36,0.02
17663289,2,22.07,46.43,101.34,3.23,13.36,0.02
17726792,2,22.11,46.32,101.34,3.23,13.36,0.02
17790307,2,22.07,46.43,101.34,4.78,16.05,0.02
17853778,2,22.02,46.61,101.34,2.78,13.05,0.02
17917278,2,22.09,46.60,101.34,1.78,12.05,0.02
17980771,2,22.24,46.65,101.33,2.78,12.05,0.02
18044268,2,22.31,46.47,101.33,3.00,13.00,0.02
18107802,2,22.38,46.43,101.33,3.00,13.00,0.02
18171297,2,22.44,46.33,101.33,2.00,11.00,0.02
18234859,2,22.53,46.33,101.33,2.00,11.00,0.02
18298357,2,22.60,46.23,101.34,1.00,11.00,0.01
18361850,2,22.60,46.24,101.34,1.00,11.00,0.01
18425448,2,22.67,46.18,101.34,-0.22,9.05,0.01
18488947,2,22.71,46.01,101.34,2.00,12.00,0.02
18552543,2,22.76,46.02,101.33,3.00,13.00,0.02
18615939,2,22.76,45.79,101.33,3.00,13.00,0.02
18679434,2,22.80,45.64,101.33,3.00,14.00,0.02
18742930,2,22.86,45.84,101.33,2.00,12.00,0.02
18806528,2,22.82,45.85,101.33,2.00,12.00,0.02
18870025,2,22.87,45.77,101.33,-0.22,9.05,0.01
18933528,2,22.91,45.91,101.34,1.00,10.00,0.01
18997017,2,22.93,45.76,101.34,0.00,9.00,0.01
19060513,2,22.89,45.77,101.33,0.00,10.00,0.01
19124005,2,22.96,45.75,101.33,0.00,9.00,0.01
19187609,2,22.96,45.88,101.33,0.00,9.00,0.01
19250994,2,23.00,45.76,101.33,0.00,9.00,0.01
19314498,2,22.96,45.92,101.33,0.00,9.00,0.01
19377909,2,22.98,45.80,101.33,0.00,9.00,0.01
19441382,2,23.02,45.79,101.33,1.00,10.00,0.01
19504775,2,23.06,45.77,101.33,1.00,10.00,0.01
19568185,2,23.06,45.85,101.33,1.00,11.00,0.01
19631663,2,23.06,45.72,101.33,1.00,10.00,0.01
19695466,2,23.13,45.55,101.33,0.00,9.00,0.01
19759375,2,23.13,45.71,101.33,0.00,8.00,0.01
19822851,2,23.04,45.65,101.33,0.00,10.00,0.01
19886673,2,23.09,45.70,101.33,0.00,9.00,0.01
19950168,2,23.07,45.65,101.34,1.00,10.00,0.01
20013665,2,23.15,45.67,101.33,0.00,9.00,0.01
20077265,2,23.13,45.67,101.33,0.00,9.00,0.01
20140757,2,23.09,45.64,101.33,0.00,10.00,0.01
20204254,2,23.11,45.64,101.32,0.00,10.00,0.01
20267749,2,23.15,45.56,101.33,0.00,9.00,0.01
20331149,2,23.13,45.60,101.32,1.00,9.00,0.01
20394740,2,23.15,45.66,101.32,0.00,9.00,0.01
20458338,2,23.18,45.67,101.33,0.00,7.00,0.01
20521835,2,23.15,45.75,101.33,0.00,9.00,0.01
20585331,2,23.18,45.72,101.33,0.00,9.00,0.01
20648727,2,23.20,45.68,101.32,0.00,8.00,0.01
20712221,2,23.18,45.73,101.33,0.00,8.00,0.01
20775820,2,23.20,45.74,101.33,0.00,7.00,0.01
20839314,2,23.15,45.71,101.32,0.00,7.00,0.01
20902916,2,23.18,46.05,101.32,0.00,7.00,0.01
20966409,2,23.24,45.94,101.32,0.00,8.00,0.01
21029905,2,23.18,45.65,101.32,0.00,7.00,0.01
21093403,2,23.17,45.82,101.32,0.00,7.00,0.01
21156899,2,23.17,45.89,101.32,0.00,7.00,0.01
21220395,2,23.18,45.91,101.33,0.00,6.00,0.01
21283786,2,23.17,45.93,101.33,0.00,6.00,0.01
21347281,2,23.15,45.90,101.33,0.00,7.00,0.01
21410778,2,23.22,46.01,101.33,0.00,7.00,0.01
21474281,2,23.27,45.85,101.33,0.00,7.00,0.01
21537665,2,23.26,45.87,101.33,0.00,7.00,0.01
21601062,2,23.24,45.83,101.32,0.00,7.00,0.01
21664462,2,23.33,45.94,101.32,0.00,7.00,0.01
21727964,2,23.31,45.90,101.33,0.00,6.00,0.01
21791549,2,23.35,45.90,101.32,0.00,6.00,0.01
21855051,2,23.35,45.89,101.32,0.00,6.00,0.01
21918549,2,23.31,45.93,101.32,0.00,6.00,0.01
21982037,2,23.24,45.88,101.32,0.00,5.00,0.01
22045743,2,23.27,45.96,101.32,0.00,5.00,0.01
22109235,2,23.26,46.00,101.32,0.00,4.00,0.01
22172731,2,23.26,46.00,101.33,0.00,3.00,0.00
22236231,2,23.33,46.02,101.33,0.00,4.00,0.01
22299727,2,23.26,46.17,101.33,0.00,3.00,0.00
22363222,2,23.26,46.06,101.34,0.00,3.00,0.00
22426721,2,23.31,46.11,101.34,0.00,2.00,0.00
22490316,2,23.35,46.08,101.34,0.00,3.00,0.00
22553810,2,23.35,46.12,101.34,0.00,3.00,0.00
22617201,2,23.38,46.15,101.34,0.00,3.00,0.00
22680599,2,23.31,46.10,101.34,0.00,4.00,0.01
22744095,2,23.37,46.07,101.34,0.00,4.00,0.01
22807491,2,23.35,46.12,101.34,0.00,5.00,0.01
22870983,2,23.29,46.23,101.33,0.00,6.00,0.01
22934478,2,23.27,46.23,101.34,0.00,6.00,0.01
22997874,2,23.26,46.21,101.34,0.00,6.00,0.01
23061368,2,23.27,46.21,101.33,0.00,6.00,0.01
23124764,2,23.31,46.24,101.34,0.00,6.00,0.01
23188259,2,23.33,46.20,101.33,0.00,7.00,0.01
23251754,2,23.33,46.27,101.33,0.00,5.00,0.01
23315559,2,23.37,46.25,101.33,0.00,5.00,0.01
23379057,2,23.35,46.22,101.34,0.00,5.00,0.01
23442552,2,23.35,46.30,101.34,0.00,5.00,0.01
23506044,2,23.35,46.21,101.33,0.00,5.00,0.01
23569542,2,23.33,46.32,101.33,0.00,5.00,0.01
23633048,2,23.37,46.20,101.34,0.00,4.00,0.01
23696533,2,23.33,46.27,101.34,0.00,5.00,0.01
23759951,2,23.37,46.15,101.34,0.00,4.00,0.01
23823351,2,23.35,46.35,101.35,0.00,5.00,0.01
23886918,2,23.35,46.27,101.34,0.00,4.00,0.01
23950415,2,23.38,46.34,101.34,0.00,4.00,0.01
24014010,2,23.38,46.35,101.34,0.00,4.00,0.01
24077610,2,23.37,46.42,101.34,0.00,4.00,0.01
24141038,2,23.40,46.42,101.34,0.00,3.00,0.00
24204500,2,23.38,46.45,101.34,0.00,3.00,0.00
24267994,2,23.33,46.40,101.34,0.00,3.00,0.00
24331507,2,23.35,46.45,101.35,0.00,4.00,0.01
24394988,2,23.40,46.45,101.34,0.00,4.00,0.01
24458484,2,23.42,46.45,101.34,0.00,5.00,0.01
24521983,2,23.38,46.49,101.34,0.00,6.00,0.01
24585477,2,23.38,46.44,101.34,0.00,5.00,0.01
24649280,2,23.37,46.40,101.34,0.00,5.00,0.01
24712791,2,23.40,46.52,101.35,0.00,3.00,0.00
24776270,2,23.40,46.52,101.34,0.00,3.00,0.00
24839778,2,23.40,46.50,101.34,0.00,2.00,0.00
24903200,2,23.37,46.55,101.34,0.00,2.00,0.00
24966559,2,23.42,46.64,101.34,0.00,4.00,0.01
25030051,2,23.42,46.51,101.34,0.00,5.00,0.01
25093545,2,23.38,46.59,101.35,0.00,6.00,0.01
25156944,2,23.42,46.54,101.35,0.00,5.00,0.01
25220332,2,23.42,46.56,101.35,0.00,4.00,0.01
25283830,2,23.40,46.60,101.35,0.00,3.00,0.00
25347325,2,23.44,46.62,101.35,0.00,3.00,0.00
25410830,2,23.38,46.66,101.34,0.00,2.00,0.00
25474214,2,23.40,46.70,101.34,0.00,2.00,0.00
25537712,2,23.42,46.63,101.34,0.00,3.00,0.00
25601208,2,23.44,46.65,101.34,0.00,2.00,0.00
25664601,2,23.38,46.64,101.35,0.00,2.00,0.00
25728000,2,23.40,46.78,101.35,0.00,2.00,0.00
25791492,2,23.42,46.69,101.35,0.00,2.00,0.00
25854987,2,23.40,46.70,101.34,0.00,2.00,0.00
25918384,2,23.44,46.81,101.34,0.00,2.00,0.00
25981878,2,23.38,46.79,101.34,0.00,3.00,0.00
26045374,2,23.40,46.72,101.34,0.00,3.00,0.00
26108767,2,23.37,46.80,101.33,0.00,3.00,0.00
26172162,2,23.37,46.82,101.33,0.00,3.00,0.00
